generator,paper_id,folder,paper_file,tables_file,n_tables
qwen25_7b,generated_paper_977,qwen25_7b/generated_paper_977,qwen25_7b/generated_paper_977/paper.tex,qwen25_7b/generated_paper_977/extracted_tables.json,1
qwen25_7b,generated_paper_978,qwen25_7b/generated_paper_978,qwen25_7b/generated_paper_978/paper.tex,qwen25_7b/generated_paper_978/extracted_tables.json,3
qwen25_7b,generated_paper_979,qwen25_7b/generated_paper_979,qwen25_7b/generated_paper_979/paper.tex,qwen25_7b/generated_paper_979/extracted_tables.json,1
qwen25_7b,generated_paper_980,qwen25_7b/generated_paper_980,qwen25_7b/generated_paper_980/paper.tex,qwen25_7b/generated_paper_980/extracted_tables.json,1
qwen25_7b,generated_paper_981,qwen25_7b/generated_paper_981,qwen25_7b/generated_paper_981/paper.tex,qwen25_7b/generated_paper_981/extracted_tables.json,1
qwen25_7b,generated_paper_982,qwen25_7b/generated_paper_982,qwen25_7b/generated_paper_982/paper.tex,qwen25_7b/generated_paper_982/extracted_tables.json,1
qwen25_7b,generated_paper_983,qwen25_7b/generated_paper_983,qwen25_7b/generated_paper_983/paper.tex,qwen25_7b/generated_paper_983/extracted_tables.json,1
qwen25_7b,generated_paper_984,qwen25_7b/generated_paper_984,qwen25_7b/generated_paper_984/paper.tex,qwen25_7b/generated_paper_984/extracted_tables.json,2
qwen25_7b,generated_paper_985,qwen25_7b/generated_paper_985,qwen25_7b/generated_paper_985/paper.tex,qwen25_7b/generated_paper_985/extracted_tables.json,1
qwen25_7b,generated_paper_986,qwen25_7b/generated_paper_986,qwen25_7b/generated_paper_986/paper.tex,qwen25_7b/generated_paper_986/extracted_tables.json,1
qwen25_7b,generated_paper_988,qwen25_7b/generated_paper_988,qwen25_7b/generated_paper_988/paper.tex,qwen25_7b/generated_paper_988/extracted_tables.json,2
qwen25_7b,generated_paper_990,qwen25_7b/generated_paper_990,qwen25_7b/generated_paper_990/paper.tex,qwen25_7b/generated_paper_990/extracted_tables.json,1
qwen25_7b,generated_paper_992,qwen25_7b/generated_paper_992,qwen25_7b/generated_paper_992/paper.tex,qwen25_7b/generated_paper_992/extracted_tables.json,1
qwen25_7b,generated_paper_994,qwen25_7b/generated_paper_994,qwen25_7b/generated_paper_994/paper.tex,qwen25_7b/generated_paper_994/extracted_tables.json,2
qwen25_7b,generated_paper_995,qwen25_7b/generated_paper_995,qwen25_7b/generated_paper_995/paper.tex,qwen25_7b/generated_paper_995/extracted_tables.json,2
qwen25_7b,generated_paper_996,qwen25_7b/generated_paper_996,qwen25_7b/generated_paper_996/paper.tex,qwen25_7b/generated_paper_996/extracted_tables.json,1
qwen25_7b,generated_paper_998,qwen25_7b/generated_paper_998,qwen25_7b/generated_paper_998/paper.tex,qwen25_7b/generated_paper_998/extracted_tables.json,4
qwen25_7b,generated_paper_999,qwen25_7b/generated_paper_999,qwen25_7b/generated_paper_999/paper.tex,qwen25_7b/generated_paper_999/extracted_tables.json,2
llama31_8b_instruct,generated_paper_100,llama31_8b_instruct/generated_paper_100,llama31_8b_instruct/generated_paper_100/paper.tex,llama31_8b_instruct/generated_paper_100/extracted_tables.json,1
llama31_8b_instruct,generated_paper_101,llama31_8b_instruct/generated_paper_101,llama31_8b_instruct/generated_paper_101/paper.tex,llama31_8b_instruct/generated_paper_101/extracted_tables.json,1
llama31_8b_instruct,generated_paper_102,llama31_8b_instruct/generated_paper_102,llama31_8b_instruct/generated_paper_102/paper.tex,llama31_8b_instruct/generated_paper_102/extracted_tables.json,2
llama31_8b_instruct,generated_paper_103,llama31_8b_instruct/generated_paper_103,llama31_8b_instruct/generated_paper_103/paper.tex,llama31_8b_instruct/generated_paper_103/extracted_tables.json,1
llama31_8b_instruct,generated_paper_104,llama31_8b_instruct/generated_paper_104,llama31_8b_instruct/generated_paper_104/paper.tex,llama31_8b_instruct/generated_paper_104/extracted_tables.json,1
llama31_8b_instruct,generated_paper_106,llama31_8b_instruct/generated_paper_106,llama31_8b_instruct/generated_paper_106/paper.tex,llama31_8b_instruct/generated_paper_106/extracted_tables.json,1
llama31_8b_instruct,generated_paper_107,llama31_8b_instruct/generated_paper_107,llama31_8b_instruct/generated_paper_107/paper.tex,llama31_8b_instruct/generated_paper_107/extracted_tables.json,3
llama31_8b_instruct,generated_paper_108,llama31_8b_instruct/generated_paper_108,llama31_8b_instruct/generated_paper_108/paper.tex,llama31_8b_instruct/generated_paper_108/extracted_tables.json,4
llama31_8b_instruct,generated_paper_110,llama31_8b_instruct/generated_paper_110,llama31_8b_instruct/generated_paper_110/paper.tex,llama31_8b_instruct/generated_paper_110/extracted_tables.json,5
llama31_8b_instruct,generated_paper_112,llama31_8b_instruct/generated_paper_112,llama31_8b_instruct/generated_paper_112/paper.tex,llama31_8b_instruct/generated_paper_112/extracted_tables.json,1
llama31_8b_instruct,generated_paper_114,llama31_8b_instruct/generated_paper_114,llama31_8b_instruct/generated_paper_114/paper.tex,llama31_8b_instruct/generated_paper_114/extracted_tables.json,1
llama31_8b_instruct,generated_paper_115,llama31_8b_instruct/generated_paper_115,llama31_8b_instruct/generated_paper_115/paper.tex,llama31_8b_instruct/generated_paper_115/extracted_tables.json,2
llama31_8b_instruct,generated_paper_116,llama31_8b_instruct/generated_paper_116,llama31_8b_instruct/generated_paper_116/paper.tex,llama31_8b_instruct/generated_paper_116/extracted_tables.json,7
llama31_8b_instruct,generated_paper_117,llama31_8b_instruct/generated_paper_117,llama31_8b_instruct/generated_paper_117/paper.tex,llama31_8b_instruct/generated_paper_117/extracted_tables.json,1
llama31_8b_instruct,generated_paper_119,llama31_8b_instruct/generated_paper_119,llama31_8b_instruct/generated_paper_119/paper.tex,llama31_8b_instruct/generated_paper_119/extracted_tables.json,1
llama31_8b_instruct,generated_paper_11,llama31_8b_instruct/generated_paper_11,llama31_8b_instruct/generated_paper_11/paper.tex,llama31_8b_instruct/generated_paper_11/extracted_tables.json,5
llama31_8b_instruct,generated_paper_121,llama31_8b_instruct/generated_paper_121,llama31_8b_instruct/generated_paper_121/paper.tex,llama31_8b_instruct/generated_paper_121/extracted_tables.json,1
llama31_8b_instruct,generated_paper_122,llama31_8b_instruct/generated_paper_122,llama31_8b_instruct/generated_paper_122/paper.tex,llama31_8b_instruct/generated_paper_122/extracted_tables.json,1
llama31_8b_instruct,generated_paper_123,llama31_8b_instruct/generated_paper_123,llama31_8b_instruct/generated_paper_123/paper.tex,llama31_8b_instruct/generated_paper_123/extracted_tables.json,2
llama31_8b_instruct,generated_paper_124,llama31_8b_instruct/generated_paper_124,llama31_8b_instruct/generated_paper_124/paper.tex,llama31_8b_instruct/generated_paper_124/extracted_tables.json,2
llama31_8b_instruct,generated_paper_127,llama31_8b_instruct/generated_paper_127,llama31_8b_instruct/generated_paper_127/paper.tex,llama31_8b_instruct/generated_paper_127/extracted_tables.json,1
llama31_8b_instruct,generated_paper_128,llama31_8b_instruct/generated_paper_128,llama31_8b_instruct/generated_paper_128/paper.tex,llama31_8b_instruct/generated_paper_128/extracted_tables.json,2
llama31_8b_instruct,generated_paper_129,llama31_8b_instruct/generated_paper_129,llama31_8b_instruct/generated_paper_129/paper.tex,llama31_8b_instruct/generated_paper_129/extracted_tables.json,1
llama31_8b_instruct,generated_paper_12,llama31_8b_instruct/generated_paper_12,llama31_8b_instruct/generated_paper_12/paper.tex,llama31_8b_instruct/generated_paper_12/extracted_tables.json,2
llama31_8b_instruct,generated_paper_130,llama31_8b_instruct/generated_paper_130,llama31_8b_instruct/generated_paper_130/paper.tex,llama31_8b_instruct/generated_paper_130/extracted_tables.json,2
llama31_8b_instruct,generated_paper_131,llama31_8b_instruct/generated_paper_131,llama31_8b_instruct/generated_paper_131/paper.tex,llama31_8b_instruct/generated_paper_131/extracted_tables.json,3
llama31_8b_instruct,generated_paper_132,llama31_8b_instruct/generated_paper_132,llama31_8b_instruct/generated_paper_132/paper.tex,llama31_8b_instruct/generated_paper_132/extracted_tables.json,1
llama31_8b_instruct,generated_paper_134,llama31_8b_instruct/generated_paper_134,llama31_8b_instruct/generated_paper_134/paper.tex,llama31_8b_instruct/generated_paper_134/extracted_tables.json,3
llama31_8b_instruct,generated_paper_135,llama31_8b_instruct/generated_paper_135,llama31_8b_instruct/generated_paper_135/paper.tex,llama31_8b_instruct/generated_paper_135/extracted_tables.json,1
llama31_8b_instruct,generated_paper_137,llama31_8b_instruct/generated_paper_137,llama31_8b_instruct/generated_paper_137/paper.tex,llama31_8b_instruct/generated_paper_137/extracted_tables.json,1
llama31_8b_instruct,generated_paper_138,llama31_8b_instruct/generated_paper_138,llama31_8b_instruct/generated_paper_138/paper.tex,llama31_8b_instruct/generated_paper_138/extracted_tables.json,1
llama31_8b_instruct,generated_paper_139,llama31_8b_instruct/generated_paper_139,llama31_8b_instruct/generated_paper_139/paper.tex,llama31_8b_instruct/generated_paper_139/extracted_tables.json,3
llama31_8b_instruct,generated_paper_13,llama31_8b_instruct/generated_paper_13,llama31_8b_instruct/generated_paper_13/paper.tex,llama31_8b_instruct/generated_paper_13/extracted_tables.json,2
llama31_8b_instruct,generated_paper_140,llama31_8b_instruct/generated_paper_140,llama31_8b_instruct/generated_paper_140/paper.tex,llama31_8b_instruct/generated_paper_140/extracted_tables.json,2
llama31_8b_instruct,generated_paper_141,llama31_8b_instruct/generated_paper_141,llama31_8b_instruct/generated_paper_141/paper.tex,llama31_8b_instruct/generated_paper_141/extracted_tables.json,1
llama31_8b_instruct,generated_paper_142,llama31_8b_instruct/generated_paper_142,llama31_8b_instruct/generated_paper_142/paper.tex,llama31_8b_instruct/generated_paper_142/extracted_tables.json,1
llama31_8b_instruct,generated_paper_143,llama31_8b_instruct/generated_paper_143,llama31_8b_instruct/generated_paper_143/paper.tex,llama31_8b_instruct/generated_paper_143/extracted_tables.json,1
llama31_8b_instruct,generated_paper_144,llama31_8b_instruct/generated_paper_144,llama31_8b_instruct/generated_paper_144/paper.tex,llama31_8b_instruct/generated_paper_144/extracted_tables.json,6
llama31_8b_instruct,generated_paper_145,llama31_8b_instruct/generated_paper_145,llama31_8b_instruct/generated_paper_145/paper.tex,llama31_8b_instruct/generated_paper_145/extracted_tables.json,7
llama31_8b_instruct,generated_paper_147,llama31_8b_instruct/generated_paper_147,llama31_8b_instruct/generated_paper_147/paper.tex,llama31_8b_instruct/generated_paper_147/extracted_tables.json,1
llama31_8b_instruct,generated_paper_14,llama31_8b_instruct/generated_paper_14,llama31_8b_instruct/generated_paper_14/paper.tex,llama31_8b_instruct/generated_paper_14/extracted_tables.json,3
llama31_8b_instruct,generated_paper_151,llama31_8b_instruct/generated_paper_151,llama31_8b_instruct/generated_paper_151/paper.tex,llama31_8b_instruct/generated_paper_151/extracted_tables.json,1
llama31_8b_instruct,generated_paper_152,llama31_8b_instruct/generated_paper_152,llama31_8b_instruct/generated_paper_152/paper.tex,llama31_8b_instruct/generated_paper_152/extracted_tables.json,3
llama31_8b_instruct,generated_paper_153,llama31_8b_instruct/generated_paper_153,llama31_8b_instruct/generated_paper_153/paper.tex,llama31_8b_instruct/generated_paper_153/extracted_tables.json,1
llama31_8b_instruct,generated_paper_154,llama31_8b_instruct/generated_paper_154,llama31_8b_instruct/generated_paper_154/paper.tex,llama31_8b_instruct/generated_paper_154/extracted_tables.json,1
llama31_8b_instruct,generated_paper_155,llama31_8b_instruct/generated_paper_155,llama31_8b_instruct/generated_paper_155/paper.tex,llama31_8b_instruct/generated_paper_155/extracted_tables.json,1
llama31_8b_instruct,generated_paper_156,llama31_8b_instruct/generated_paper_156,llama31_8b_instruct/generated_paper_156/paper.tex,llama31_8b_instruct/generated_paper_156/extracted_tables.json,2
llama31_8b_instruct,generated_paper_157,llama31_8b_instruct/generated_paper_157,llama31_8b_instruct/generated_paper_157/paper.tex,llama31_8b_instruct/generated_paper_157/extracted_tables.json,3
llama31_8b_instruct,generated_paper_158,llama31_8b_instruct/generated_paper_158,llama31_8b_instruct/generated_paper_158/paper.tex,llama31_8b_instruct/generated_paper_158/extracted_tables.json,5
llama31_8b_instruct,generated_paper_160,llama31_8b_instruct/generated_paper_160,llama31_8b_instruct/generated_paper_160/paper.tex,llama31_8b_instruct/generated_paper_160/extracted_tables.json,2
llama31_8b_instruct,generated_paper_161,llama31_8b_instruct/generated_paper_161,llama31_8b_instruct/generated_paper_161/paper.tex,llama31_8b_instruct/generated_paper_161/extracted_tables.json,1
llama31_8b_instruct,generated_paper_162,llama31_8b_instruct/generated_paper_162,llama31_8b_instruct/generated_paper_162/paper.tex,llama31_8b_instruct/generated_paper_162/extracted_tables.json,2
llama31_8b_instruct,generated_paper_163,llama31_8b_instruct/generated_paper_163,llama31_8b_instruct/generated_paper_163/paper.tex,llama31_8b_instruct/generated_paper_163/extracted_tables.json,1
llama31_8b_instruct,generated_paper_164,llama31_8b_instruct/generated_paper_164,llama31_8b_instruct/generated_paper_164/paper.tex,llama31_8b_instruct/generated_paper_164/extracted_tables.json,3
llama31_8b_instruct,generated_paper_165,llama31_8b_instruct/generated_paper_165,llama31_8b_instruct/generated_paper_165/paper.tex,llama31_8b_instruct/generated_paper_165/extracted_tables.json,1
llama31_8b_instruct,generated_paper_166,llama31_8b_instruct/generated_paper_166,llama31_8b_instruct/generated_paper_166/paper.tex,llama31_8b_instruct/generated_paper_166/extracted_tables.json,1
llama31_8b_instruct,generated_paper_167,llama31_8b_instruct/generated_paper_167,llama31_8b_instruct/generated_paper_167/paper.tex,llama31_8b_instruct/generated_paper_167/extracted_tables.json,3
llama31_8b_instruct,generated_paper_168,llama31_8b_instruct/generated_paper_168,llama31_8b_instruct/generated_paper_168/paper.tex,llama31_8b_instruct/generated_paper_168/extracted_tables.json,1
llama31_8b_instruct,generated_paper_16,llama31_8b_instruct/generated_paper_16,llama31_8b_instruct/generated_paper_16/paper.tex,llama31_8b_instruct/generated_paper_16/extracted_tables.json,2
llama31_8b_instruct,generated_paper_171,llama31_8b_instruct/generated_paper_171,llama31_8b_instruct/generated_paper_171/paper.tex,llama31_8b_instruct/generated_paper_171/extracted_tables.json,2
llama31_8b_instruct,generated_paper_173,llama31_8b_instruct/generated_paper_173,llama31_8b_instruct/generated_paper_173/paper.tex,llama31_8b_instruct/generated_paper_173/extracted_tables.json,1
llama31_8b_instruct,generated_paper_174,llama31_8b_instruct/generated_paper_174,llama31_8b_instruct/generated_paper_174/paper.tex,llama31_8b_instruct/generated_paper_174/extracted_tables.json,3
llama31_8b_instruct,generated_paper_175,llama31_8b_instruct/generated_paper_175,llama31_8b_instruct/generated_paper_175/paper.tex,llama31_8b_instruct/generated_paper_175/extracted_tables.json,2
llama31_8b_instruct,generated_paper_176,llama31_8b_instruct/generated_paper_176,llama31_8b_instruct/generated_paper_176/paper.tex,llama31_8b_instruct/generated_paper_176/extracted_tables.json,4
llama31_8b_instruct,generated_paper_178,llama31_8b_instruct/generated_paper_178,llama31_8b_instruct/generated_paper_178/paper.tex,llama31_8b_instruct/generated_paper_178/extracted_tables.json,5
llama31_8b_instruct,generated_paper_179,llama31_8b_instruct/generated_paper_179,llama31_8b_instruct/generated_paper_179/paper.tex,llama31_8b_instruct/generated_paper_179/extracted_tables.json,3
llama31_8b_instruct,generated_paper_17,llama31_8b_instruct/generated_paper_17,llama31_8b_instruct/generated_paper_17/paper.tex,llama31_8b_instruct/generated_paper_17/extracted_tables.json,1
llama31_8b_instruct,generated_paper_180,llama31_8b_instruct/generated_paper_180,llama31_8b_instruct/generated_paper_180/paper.tex,llama31_8b_instruct/generated_paper_180/extracted_tables.json,1
llama31_8b_instruct,generated_paper_181,llama31_8b_instruct/generated_paper_181,llama31_8b_instruct/generated_paper_181/paper.tex,llama31_8b_instruct/generated_paper_181/extracted_tables.json,1
llama31_8b_instruct,generated_paper_182,llama31_8b_instruct/generated_paper_182,llama31_8b_instruct/generated_paper_182/paper.tex,llama31_8b_instruct/generated_paper_182/extracted_tables.json,2
llama31_8b_instruct,generated_paper_187,llama31_8b_instruct/generated_paper_187,llama31_8b_instruct/generated_paper_187/paper.tex,llama31_8b_instruct/generated_paper_187/extracted_tables.json,2
llama31_8b_instruct,generated_paper_190,llama31_8b_instruct/generated_paper_190,llama31_8b_instruct/generated_paper_190/paper.tex,llama31_8b_instruct/generated_paper_190/extracted_tables.json,2
llama31_8b_instruct,generated_paper_191,llama31_8b_instruct/generated_paper_191,llama31_8b_instruct/generated_paper_191/paper.tex,llama31_8b_instruct/generated_paper_191/extracted_tables.json,10
llama31_8b_instruct,generated_paper_193,llama31_8b_instruct/generated_paper_193,llama31_8b_instruct/generated_paper_193/paper.tex,llama31_8b_instruct/generated_paper_193/extracted_tables.json,1
llama31_8b_instruct,generated_paper_194,llama31_8b_instruct/generated_paper_194,llama31_8b_instruct/generated_paper_194/paper.tex,llama31_8b_instruct/generated_paper_194/extracted_tables.json,4
llama31_8b_instruct,generated_paper_195,llama31_8b_instruct/generated_paper_195,llama31_8b_instruct/generated_paper_195/paper.tex,llama31_8b_instruct/generated_paper_195/extracted_tables.json,1
llama31_8b_instruct,generated_paper_197,llama31_8b_instruct/generated_paper_197,llama31_8b_instruct/generated_paper_197/paper.tex,llama31_8b_instruct/generated_paper_197/extracted_tables.json,1
llama31_8b_instruct,generated_paper_198,llama31_8b_instruct/generated_paper_198,llama31_8b_instruct/generated_paper_198/paper.tex,llama31_8b_instruct/generated_paper_198/extracted_tables.json,3
llama31_8b_instruct,generated_paper_19,llama31_8b_instruct/generated_paper_19,llama31_8b_instruct/generated_paper_19/paper.tex,llama31_8b_instruct/generated_paper_19/extracted_tables.json,1
llama31_8b_instruct,generated_paper_201,llama31_8b_instruct/generated_paper_201,llama31_8b_instruct/generated_paper_201/paper.tex,llama31_8b_instruct/generated_paper_201/extracted_tables.json,3
llama31_8b_instruct,generated_paper_202,llama31_8b_instruct/generated_paper_202,llama31_8b_instruct/generated_paper_202/paper.tex,llama31_8b_instruct/generated_paper_202/extracted_tables.json,3
llama31_8b_instruct,generated_paper_203,llama31_8b_instruct/generated_paper_203,llama31_8b_instruct/generated_paper_203/paper.tex,llama31_8b_instruct/generated_paper_203/extracted_tables.json,3
llama31_8b_instruct,generated_paper_204,llama31_8b_instruct/generated_paper_204,llama31_8b_instruct/generated_paper_204/paper.tex,llama31_8b_instruct/generated_paper_204/extracted_tables.json,5
llama31_8b_instruct,generated_paper_205,llama31_8b_instruct/generated_paper_205,llama31_8b_instruct/generated_paper_205/paper.tex,llama31_8b_instruct/generated_paper_205/extracted_tables.json,2
llama31_8b_instruct,generated_paper_206,llama31_8b_instruct/generated_paper_206,llama31_8b_instruct/generated_paper_206/paper.tex,llama31_8b_instruct/generated_paper_206/extracted_tables.json,2
llama31_8b_instruct,generated_paper_207,llama31_8b_instruct/generated_paper_207,llama31_8b_instruct/generated_paper_207/paper.tex,llama31_8b_instruct/generated_paper_207/extracted_tables.json,3
llama31_8b_instruct,generated_paper_208,llama31_8b_instruct/generated_paper_208,llama31_8b_instruct/generated_paper_208/paper.tex,llama31_8b_instruct/generated_paper_208/extracted_tables.json,1
llama31_8b_instruct,generated_paper_209,llama31_8b_instruct/generated_paper_209,llama31_8b_instruct/generated_paper_209/paper.tex,llama31_8b_instruct/generated_paper_209/extracted_tables.json,2
llama31_8b_instruct,generated_paper_20,llama31_8b_instruct/generated_paper_20,llama31_8b_instruct/generated_paper_20/paper.tex,llama31_8b_instruct/generated_paper_20/extracted_tables.json,1
llama31_8b_instruct,generated_paper_210,llama31_8b_instruct/generated_paper_210,llama31_8b_instruct/generated_paper_210/paper.tex,llama31_8b_instruct/generated_paper_210/extracted_tables.json,1
llama31_8b_instruct,generated_paper_212,llama31_8b_instruct/generated_paper_212,llama31_8b_instruct/generated_paper_212/paper.tex,llama31_8b_instruct/generated_paper_212/extracted_tables.json,1
llama31_8b_instruct,generated_paper_213,llama31_8b_instruct/generated_paper_213,llama31_8b_instruct/generated_paper_213/paper.tex,llama31_8b_instruct/generated_paper_213/extracted_tables.json,1
llama31_8b_instruct,generated_paper_216,llama31_8b_instruct/generated_paper_216,llama31_8b_instruct/generated_paper_216/paper.tex,llama31_8b_instruct/generated_paper_216/extracted_tables.json,1
llama31_8b_instruct,generated_paper_219,llama31_8b_instruct/generated_paper_219,llama31_8b_instruct/generated_paper_219/paper.tex,llama31_8b_instruct/generated_paper_219/extracted_tables.json,2
llama31_8b_instruct,generated_paper_21,llama31_8b_instruct/generated_paper_21,llama31_8b_instruct/generated_paper_21/paper.tex,llama31_8b_instruct/generated_paper_21/extracted_tables.json,1
llama31_8b_instruct,generated_paper_220,llama31_8b_instruct/generated_paper_220,llama31_8b_instruct/generated_paper_220/paper.tex,llama31_8b_instruct/generated_paper_220/extracted_tables.json,3
llama31_8b_instruct,generated_paper_221,llama31_8b_instruct/generated_paper_221,llama31_8b_instruct/generated_paper_221/paper.tex,llama31_8b_instruct/generated_paper_221/extracted_tables.json,2
llama31_8b_instruct,generated_paper_222,llama31_8b_instruct/generated_paper_222,llama31_8b_instruct/generated_paper_222/paper.tex,llama31_8b_instruct/generated_paper_222/extracted_tables.json,3
llama31_8b_instruct,generated_paper_223,llama31_8b_instruct/generated_paper_223,llama31_8b_instruct/generated_paper_223/paper.tex,llama31_8b_instruct/generated_paper_223/extracted_tables.json,6
llama31_8b_instruct,generated_paper_224,llama31_8b_instruct/generated_paper_224,llama31_8b_instruct/generated_paper_224/paper.tex,llama31_8b_instruct/generated_paper_224/extracted_tables.json,4
llama31_8b_instruct,generated_paper_226,llama31_8b_instruct/generated_paper_226,llama31_8b_instruct/generated_paper_226/paper.tex,llama31_8b_instruct/generated_paper_226/extracted_tables.json,1
llama31_8b_instruct,generated_paper_227,llama31_8b_instruct/generated_paper_227,llama31_8b_instruct/generated_paper_227/paper.tex,llama31_8b_instruct/generated_paper_227/extracted_tables.json,2
llama31_8b_instruct,generated_paper_228,llama31_8b_instruct/generated_paper_228,llama31_8b_instruct/generated_paper_228/paper.tex,llama31_8b_instruct/generated_paper_228/extracted_tables.json,1
llama31_8b_instruct,generated_paper_229,llama31_8b_instruct/generated_paper_229,llama31_8b_instruct/generated_paper_229/paper.tex,llama31_8b_instruct/generated_paper_229/extracted_tables.json,5
llama31_8b_instruct,generated_paper_22,llama31_8b_instruct/generated_paper_22,llama31_8b_instruct/generated_paper_22/paper.tex,llama31_8b_instruct/generated_paper_22/extracted_tables.json,1
llama31_8b_instruct,generated_paper_230,llama31_8b_instruct/generated_paper_230,llama31_8b_instruct/generated_paper_230/paper.tex,llama31_8b_instruct/generated_paper_230/extracted_tables.json,2
llama31_8b_instruct,generated_paper_231,llama31_8b_instruct/generated_paper_231,llama31_8b_instruct/generated_paper_231/paper.tex,llama31_8b_instruct/generated_paper_231/extracted_tables.json,1
llama31_8b_instruct,generated_paper_234,llama31_8b_instruct/generated_paper_234,llama31_8b_instruct/generated_paper_234/paper.tex,llama31_8b_instruct/generated_paper_234/extracted_tables.json,1
llama31_8b_instruct,generated_paper_235,llama31_8b_instruct/generated_paper_235,llama31_8b_instruct/generated_paper_235/paper.tex,llama31_8b_instruct/generated_paper_235/extracted_tables.json,1
llama31_8b_instruct,generated_paper_236,llama31_8b_instruct/generated_paper_236,llama31_8b_instruct/generated_paper_236/paper.tex,llama31_8b_instruct/generated_paper_236/extracted_tables.json,1
llama31_8b_instruct,generated_paper_237,llama31_8b_instruct/generated_paper_237,llama31_8b_instruct/generated_paper_237/paper.tex,llama31_8b_instruct/generated_paper_237/extracted_tables.json,2
llama31_8b_instruct,generated_paper_238,llama31_8b_instruct/generated_paper_238,llama31_8b_instruct/generated_paper_238/paper.tex,llama31_8b_instruct/generated_paper_238/extracted_tables.json,3
llama31_8b_instruct,generated_paper_240,llama31_8b_instruct/generated_paper_240,llama31_8b_instruct/generated_paper_240/paper.tex,llama31_8b_instruct/generated_paper_240/extracted_tables.json,2
llama31_8b_instruct,generated_paper_241,llama31_8b_instruct/generated_paper_241,llama31_8b_instruct/generated_paper_241/paper.tex,llama31_8b_instruct/generated_paper_241/extracted_tables.json,2
llama31_8b_instruct,generated_paper_242,llama31_8b_instruct/generated_paper_242,llama31_8b_instruct/generated_paper_242/paper.tex,llama31_8b_instruct/generated_paper_242/extracted_tables.json,1
llama31_8b_instruct,generated_paper_243,llama31_8b_instruct/generated_paper_243,llama31_8b_instruct/generated_paper_243/paper.tex,llama31_8b_instruct/generated_paper_243/extracted_tables.json,3
llama31_8b_instruct,generated_paper_244,llama31_8b_instruct/generated_paper_244,llama31_8b_instruct/generated_paper_244/paper.tex,llama31_8b_instruct/generated_paper_244/extracted_tables.json,1
llama31_8b_instruct,generated_paper_245,llama31_8b_instruct/generated_paper_245,llama31_8b_instruct/generated_paper_245/paper.tex,llama31_8b_instruct/generated_paper_245/extracted_tables.json,1
llama31_8b_instruct,generated_paper_247,llama31_8b_instruct/generated_paper_247,llama31_8b_instruct/generated_paper_247/paper.tex,llama31_8b_instruct/generated_paper_247/extracted_tables.json,3
llama31_8b_instruct,generated_paper_248,llama31_8b_instruct/generated_paper_248,llama31_8b_instruct/generated_paper_248/paper.tex,llama31_8b_instruct/generated_paper_248/extracted_tables.json,1
llama31_8b_instruct,generated_paper_249,llama31_8b_instruct/generated_paper_249,llama31_8b_instruct/generated_paper_249/paper.tex,llama31_8b_instruct/generated_paper_249/extracted_tables.json,1
llama31_8b_instruct,generated_paper_24,llama31_8b_instruct/generated_paper_24,llama31_8b_instruct/generated_paper_24/paper.tex,llama31_8b_instruct/generated_paper_24/extracted_tables.json,1
llama31_8b_instruct,generated_paper_251,llama31_8b_instruct/generated_paper_251,llama31_8b_instruct/generated_paper_251/paper.tex,llama31_8b_instruct/generated_paper_251/extracted_tables.json,1
llama31_8b_instruct,generated_paper_252,llama31_8b_instruct/generated_paper_252,llama31_8b_instruct/generated_paper_252/paper.tex,llama31_8b_instruct/generated_paper_252/extracted_tables.json,1
llama31_8b_instruct,generated_paper_254,llama31_8b_instruct/generated_paper_254,llama31_8b_instruct/generated_paper_254/paper.tex,llama31_8b_instruct/generated_paper_254/extracted_tables.json,2
llama31_8b_instruct,generated_paper_255,llama31_8b_instruct/generated_paper_255,llama31_8b_instruct/generated_paper_255/paper.tex,llama31_8b_instruct/generated_paper_255/extracted_tables.json,1
llama31_8b_instruct,generated_paper_256,llama31_8b_instruct/generated_paper_256,llama31_8b_instruct/generated_paper_256/paper.tex,llama31_8b_instruct/generated_paper_256/extracted_tables.json,2
llama31_8b_instruct,generated_paper_258,llama31_8b_instruct/generated_paper_258,llama31_8b_instruct/generated_paper_258/paper.tex,llama31_8b_instruct/generated_paper_258/extracted_tables.json,1
llama31_8b_instruct,generated_paper_259,llama31_8b_instruct/generated_paper_259,llama31_8b_instruct/generated_paper_259/paper.tex,llama31_8b_instruct/generated_paper_259/extracted_tables.json,2
llama31_8b_instruct,generated_paper_25,llama31_8b_instruct/generated_paper_25,llama31_8b_instruct/generated_paper_25/paper.tex,llama31_8b_instruct/generated_paper_25/extracted_tables.json,1
llama31_8b_instruct,generated_paper_260,llama31_8b_instruct/generated_paper_260,llama31_8b_instruct/generated_paper_260/paper.tex,llama31_8b_instruct/generated_paper_260/extracted_tables.json,3
llama31_8b_instruct,generated_paper_261,llama31_8b_instruct/generated_paper_261,llama31_8b_instruct/generated_paper_261/paper.tex,llama31_8b_instruct/generated_paper_261/extracted_tables.json,2
llama31_8b_instruct,generated_paper_262,llama31_8b_instruct/generated_paper_262,llama31_8b_instruct/generated_paper_262/paper.tex,llama31_8b_instruct/generated_paper_262/extracted_tables.json,2
llama31_8b_instruct,generated_paper_263,llama31_8b_instruct/generated_paper_263,llama31_8b_instruct/generated_paper_263/paper.tex,llama31_8b_instruct/generated_paper_263/extracted_tables.json,1
